"","blog.txt","news.txt","twitter.txt"
"us people",2,1,1
"us population",1,1,1
"us power",1,1,1
"us review",1,1,1
"us right",5,2,4
"us s",11,1,10
"us sen",1,1,1
"us senate",2,3,2
"us stay",4,1,3
"us troops",1,2,1
"us use",9,1,4
"us virgin",1,1,1
"us virgin islands",1,1,1
"us walk",2,1,3
"us watch",2,1,2
"us way",4,1,6
"us will",27,3,15
"us win",1,2,1
"us without",2,2,2
"us women",1,2,2
"use fresh",2,1,1
"use knowledge",1,1,1
"use little",7,1,3
"use low",1,1,1
"use money",3,1,2
"use new",5,1,5
"use number",2,1,2
"use power",2,2,1
"use word",13,2,3
"used cars",2,1,1
"used make",13,1,4
"used many",6,1,1
"used performing",1,1,1
"used power",2,1,1
"used see",3,1,2
"used want",1,1,1
"uses one",1,1,1
"using google",1,1,5
"using ipad",1,1,1
"using new",4,1,1
"usual suspects",3,1,1
"usually go",4,1,2
"usually one",4,1,1
"usually pretty",2,1,1
"usually way",1,1,1
"v s",2,1,2
"vacation time",2,1,1
"valid points",2,1,1
"valley road",1,1,1
"van den",1,1,1
"van gundy",3,1,2
"van winkle",1,1,1
"vanilla bean",4,2,1
"vanity fair",1,1,1
"varying degrees",2,1,1
"vast majority",7,6,1
"vastly different",3,1,1
"ve accomplished",2,1,3
"ve achieved",1,1,1
"ve actually",5,1,7
"ve added",8,1,1
"ve already",30,2,12
"ve also",40,1,2
"ve always",62,5,31
"ve around",3,1,4
"ve back",2,1,1
"ve built",3,2,3
"ve come",33,1,12
"ve decided",30,1,21
"ve done",45,8,52
"ve eaten",2,1,5
"ve even",10,1,3
"ve ever",56,6,94
"ve ever seen",11,2,25
"ve finally",7,1,4
"ve found",28,3,11
"ve getting",4,1,7
"ve given",17,1,4
"ve go",1,1,1
"ve got",159,45,192
"ve got get",5,2,4
"ve got make",1,1,2
"ve got nothing",1,1,4
"ve got one",2,1,4
"ve got two",2,2,3
"ve gotten",15,2,12
"ve grown",7,1,4
"ve heard",40,3,37
"ve helped",3,2,1
"ve just",41,2,24
"ve known",11,1,11
"ve learned",35,1,16
"ve learned lot",3,1,1
"ve like",3,1,2
"ve long",3,1,1
"ve lost",12,1,8
"ve made",38,7,17
"ve managed",10,1,3
"ve meaning",1,1,4
"ve met",9,1,5
"ve moved",3,1,2
"ve never",96,7,92
"ve never heard",5,1,11
"ve never seen",11,2,16
"ve played",1,4,5
"ve playing",2,1,5
"ve pretty",4,1,4
"ve put",10,1,1
"ve read",34,1,7
"ve received",7,2,2
"ve seen",69,9,73
"ve spent",18,1,11
"ve sunk",1,1,1
"ve taken",12,1,5
"ve talked",2,1,1
"ve talking",2,1,4
"ve tried",25,4,5
"ve two",2,1,2
"ve used",26,1,7
"ve waiting",3,2,17
"ve walked",1,1,2
"ve watched",7,1,7
"ve witnessed",2,1,2
"ve won",3,1,6
"ve worked",5,2,8
"ve worked hard",2,1,1
"ve working",20,1,11
"vegas strip",1,2,1
"vending machines",1,1,1
"verge tears",3,1,1
"verizon wireless",1,1,1
"veronica s",1,1,1
"vested interest",2,3,1
"veteran s",2,1,1
"via email",10,1,4
"via twitter",1,1,15
"vice president",7,19,4
"victoria s",2,1,4
"video audio",1,1,3
"video game",10,1,13
"video games",25,1,11
"vietnam war",4,2,1
"view mirror",1,1,2
"village near",1,1,1
"virgin islands",1,1,1
"visit home",1,1,2
"visit place",2,1,1
"visit website",7,1,2
"vocational training",2,1,1
"voice head",3,1,1
"voice mail",1,1,3
"voice one",1,1,2
"voice s",2,1,1
"vote november",1,1,3
"vote vote",2,1,2
"vote yes",1,1,7
"voters will",1,2,2
"w bush",7,2,2
"w s",5,1,7
"wait another",2,1,3
"wait get",17,1,40
"wait hour",1,1,1
"wait list",1,1,1
"wait long",4,1,7
"wait see",29,3,172
"waiting happen",1,2,2
"waiting line",2,1,11
"waiting list",4,2,2
"waiting room",13,1,2
"waiting see",5,3,12
"wake call",4,1,3
"wake middle",1,1,2
"wake middle night",1,1,2
"wake morning",1,1,5
"wal mart",8,2,5
"walk along",2,2,3
"walk around",15,1,13
"walk door",3,1,6
"walk front",1,1,1
"walk home",2,1,4
"walk room",1,1,2
"walking around",19,3,20
"walking one",2,1,1
"walking past",6,2,2
"walking shoes",3,1,1
"wall street",21,9,12
"wall street journal",3,2,4
"want able",6,1,5
"want able make",1,1,1
"want another",2,1,1
"want anything",9,1,1
"want back",2,1,8
"want believe",5,1,1
"want change",5,1,9
"want check",4,2,4
"want come",6,2,12
"want deal",2,1,4
"want discuss",3,1,3
"want drive",2,1,1
"want even",4,1,5
"want everyone",3,1,3
"want everything",2,1,2
"want get",33,6,58
"want get back",1,1,1
"want give",14,1,17
"want give away",2,1,1
"want go",47,5,94
"want go back",3,1,6
"want help",9,1,12
"want hit",4,1,3
"want improve",1,1,1
"want join",6,1,12
"want keep",17,2,11
"want know",59,3,56
"want learn",4,1,9
"want look",18,1,6
"want make",31,2,21
"want make sure",8,2,4
"want miss",6,1,17
"want move",5,2,9
"want much",2,1,2
"want never",1,1,1
"want next",1,1,2
"want nothing",2,2,1
"want now",1,1,5
"want one",14,1,30
"want part",4,1,1
"want people",12,1,7
"want play",9,3,11
"want post",2,1,2
"want punch",2,1,4
"want put",7,5,6
"want really",5,1,1
"want run",7,1,5
"want s",9,1,9
"want see",34,5,80
"want show",9,1,6
"want someone",6,1,11
"want something",12,2,15
"want start",8,1,12
"want stop",7,2,2
"want support",2,1,3
"want tell",11,1,9
"want thank",14,1,11
"want use",12,5,8
"want ve",1,1,2
"want well",1,1,1
"want win",4,1,16
"wanted come",1,1,2
"wanted get",15,2,5
"wanted go",25,1,10
"wanted keep",5,1,1
"wanted know",22,4,8
"wanted left",1,1,1
"wanted make",19,2,10
"wanted one",8,2,2
"wanted part",3,1,1
"wanted say",4,1,25
"wanted see",27,3,16
"wanted something",14,1,1
"wanted start",2,1,2
"wanted take",8,2,1
"wanting get",2,1,2
"wanting go",1,1,4
"wants come",3,1,7
"wants get",7,1,5
"wants know",9,1,11
"wants make",6,3,5
"wants play",2,3,8
"wants see",5,1,8
"wants take",4,1,2
"wants talk",2,1,1
"war going",1,1,1
"war zones",1,1,1
"warm weather",5,1,11
"warm welcome",4,1,6
"warner bros",1,2,3
"washing machine",4,1,4
"washington capitals",1,2,1
"washington county",1,3,4
"washington dc",19,12,21
"washington post",3,1,6
"washington redskins",1,1,1
"washington s",1,1,3
"washington state",5,2,3
"waste time",17,1,28
"wasyears old",3,2,4
"watch every",2,1,6
"watch football",1,1,3
"watch new",2,1,2
"watch s",6,1,1
"watch tv",7,2,15
"watched show",2,1,2
"watching movies",6,1,4
"watching s",3,1,4
"water bottles",4,2,2
"water earth",1,1,1
"water just",3,1,1
"water sugar",2,1,1
"water water",3,1,3
"water will",6,1,1
"way another",13,1,2
"way around",18,2,13
"way back",38,2,24
"way better",5,2,19
"way beyond",7,1,1
"way big",2,1,1
"way business",2,1,2
"way can",27,1,25
"way drive",1,1,1
"way early",1,1,9
"way end",6,3,12
"way family",1,1,1
"way feel",10,1,3
"way get",32,6,27
"way go",25,2,78
"way good",2,1,6
"way greeting",1,1,1
"way high",1,1,1
"way keep",8,1,3
"way learn",5,1,2
"way life",17,2,6
"way like",14,1,4
"way m",10,1,13
"way made",5,1,2
"way make",20,2,10
"way making",8,1,1
"way many",9,1,10
"way meet",2,1,1
"way new",5,1,3
"way people",9,1,3
"way please",1,1,7
"way prevent",2,1,1
"way re",9,2,7
"way right",4,1,3
"way s",30,2,12
"way saying",1,1,5
"way since",8,1,2
"way someone",3,1,1
"way spend",4,1,8
"way stay",1,1,7
"way take",4,1,4
"way think",6,3,2
"way way",8,1,8
"way will",9,1,5
"way win",1,1,2
"way world",4,1,3
"wayne county",3,3,4
"wayne state",1,2,1
"ways can",7,1,2
"ways just",3,1,1
"ways never",3,1,1
"ways reduce",1,1,1
"wear like",1,1,1
"wear purple",1,1,2
"wearing black",3,3,2
"wearing white",6,2,2
"weather forecast",4,1,3
"weather like",3,1,2
"weather permitting",1,1,1
"web pages",1,1,2
"wedding m",3,1,1
"wednesday afternoon",1,2,2
"wednesday april",3,1,1
"wednesday night",6,5,11
"wednesday s",4,4,5
"week ù",1,1,1
"week 10",2,1,2
"week ago",19,3,10
"week can",4,1,10
"week event",1,1,1
"week gave",2,1,1
"week good",2,1,5
"week got",11,1,2
"week half",2,1,3
"week including",1,1,1
"week later",9,3,2
"week m",21,2,11
"week might",1,1,1
"week one",11,2,3
"week s",74,9,45
"week said",3,2,2
"week since",3,1,2
"week stay",2,1,6
"week still",5,1,2
"week today",3,1,5
"week two",12,1,6
"week want",1,1,4
"weekend can",3,1,3
"weekend s",12,3,21
"weeks ago",74,11,16
"weeks later",13,1,1
"weeks now",10,1,4
"weeks s",6,1,5
"weeks till",2,1,3
"weight loss",28,1,16
"weight world",1,1,1
"weird way",2,1,1
"welcome one",1,1,1
"well almost",2,1,4
"well anything",2,1,1
"well aware",8,2,3
"well behaved",4,1,5
"well better",1,1,6
"well cards",1,1,1
"well despite",2,1,1
"well enough",12,3,2
"well fish",1,1,1
"well future",1,2,1
"well get",13,2,10
"well go",1,1,14
"well good",14,1,18
"well just",27,1,24
"well known",44,4,7
"well last",14,1,2
"well least",12,1,18
"well ll",14,1,14
"well looks",4,1,4
"well m",24,2,36
"well made",6,2,2
"well make",8,1,3
"well may",6,1,3
"well maybe",14,1,13
"well maybe just",2,1,2
"well might",4,1,5
"well monday",1,1,1
"well much",8,1,1
"well one",24,2,7
"well others",2,1,1
"well played",2,1,14
"well re",11,1,16
"well read",2,1,2
"well s",60,3,52
"well said",5,3,18
"well side",1,2,1
"well since",4,1,3
"well today",7,1,8
"well try",2,1,1
"well way",7,1,7
"well work",3,2,2
"wells fargo",6,4,3
"went ahead",3,3,1
"went around",4,1,3
"went back",43,2,6
"went bad",1,1,3
"went crazy",2,1,2
"went home",15,1,9
"went lunch",6,1,1
"went outside",1,2,1
"went right",7,2,1
"went school",4,1,5
"went sleep",1,1,8
"went well",14,1,30
"went wrong",11,2,2
"west bank",5,2,2
"west bank gaza",2,1,1
"west coast",9,6,19
"west s",2,1,1
"west side",5,5,10
"west virginia",5,4,11
"westminster abbey",2,1,1
"whatever going",1,1,1
"whatever happens",4,1,4
"whatever may",2,2,1
"whatever takes",8,2,3
"whatever want",5,1,13
"whatever will",1,1,1
"wheel drive",3,1,1
"whenever get",2,1,4
"whenever possible",9,2,2
"whenever see",3,1,7
"whether can",2,1,2
"whether go",2,1,2
"whether people",5,1,1
"whether re",16,1,8
"whether re looking",1,1,1
"whether right",1,1,1
"whether s",26,9,8
"whether us",2,1,1
"whether will",10,2,3
"whipped cream",18,4,3
"white blue",3,1,3
"white hair",3,1,3
"white house",40,16,21
"white house press",1,1,1
"white man",8,1,2
"white meat",1,2,1
"white noise",1,1,1
"white people",10,1,15
"white pink",2,1,1
"white s",3,1,6
"white smile",1,1,1
"white sox",3,2,5
"white stripes",2,1,2
"white wine",14,4,4
"whitney houston",2,2,25
"whole area",1,1,1
"whole bunch",5,1,6
"whole country",3,1,1
"whole experience",1,1,1
"whole family",11,1,13
"whole generation",1,1,2
"whole grain",5,1,4
"whole life",7,1,20
"whole lot",31,3,10
"whole new",22,4,8
"whole new level",6,1,4
"whole new meaning",1,1,1
"whole ordeal",1,1,1
"whole pack",1,1,1
"whole world",16,3,18
"whose mission",1,1,1
"whose name",9,3,1
"wi fi",10,3,12
"wide eyed",5,1,1
"wide open",6,2,13
"wide range",14,2,2
"wide receiver",2,2,5
"wide variety",10,1,3
"widely available",5,1,2
"widely known",1,3,1
"widely used",2,1,1
"wiener schnitzel",1,1,1
"wife s",7,1,12
"wife said",2,1,2
"wild crazy",1,1,1
"wild one",1,1,2
"will able",54,8,17
"will accept",4,1,2
"will act",1,1,4
"will actually",7,1,7
"will affect",8,1,1
"will allow",23,5,6
"will allowed",5,1,2
"will almost",4,2,1
"will almost certainly",1,1,1
"will also",79,14,17
"will always",60,6,66
"will always remember",1,1,2
"will announced",10,1,5
"will anything",1,1,3
"will ask",6,3,11
"will attempt",4,1,3
"will attend",2,1,3
"will automatically",4,1,2
"will available",13,6,9
"will become",31,3,12
"will begin",18,3,3
"will best",4,1,5
"will biggest",1,1,2
"will break",4,1,3
"will bring",19,3,11
"will buy",5,1,9
"will call",4,2,11
"will called",4,1,3
"will cause",2,1,2
"will celebrate",2,1,1
"will change",22,3,23
"will choose",7,1,4
"will chosen",5,1,1
"will close",5,1,4
"will come",67,16,63
"will come back",5,1,5
"will consider",1,5,2
"will continue",39,13,14
"will cost",6,4,4
"will course",3,1,1
"will create",4,1,4
"will cut",5,1,3
"will day",4,1,3
"will debut",2,1,1
"will decide",3,2,7
"will definitely",19,1,27
"will depend",1,1,1
"will die",6,1,6
"will direct",1,3,1
"will discover",5,2,1
"will discuss",6,1,7
"will done",12,1,8
"will effect",2,1,1
"will end",24,4,14
"will enjoy",10,1,7
"will even",16,1,10
"will eventually",13,4,3
"will ever",33,1,50
"will ever leave",1,1,1
"will everything",4,1,1
"will expand",1,1,2
"will face",4,4,4
"will fail",2,2,1
"will fall",9,4,9
"will fall place",1,1,1
"will feature",12,3,2
"will featured",2,1,5
"will feel",19,1,5
"will ferrell",1,1,6
"will fill",2,1,4
"will finally",9,1,3
"will find",53,9,20
"will find way",2,1,3
"will fine",3,2,10
"will first",12,1,15
"will fly",1,1,4
"will focus",2,1,3
"will follow",9,1,53
"will force",4,2,2
"will free",6,1,3
"will gain",1,1,1
"will generate",1,2,2
"will get",95,14,109
"will get worse",1,1,1
"will give",67,8,38
"will given",6,1,2
"will go",78,9,59
"will going",5,1,12
"will graduate",2,1,2
"will grow",8,1,5
"will handle",3,1,1
"will happen",29,4,22
"will happy",9,1,13
"will head",1,1,1
"will hear",10,1,1
"will held",8,4,7
"will help",58,9,38
"will high",2,1,2
"will hit",7,3,6
"will hold",8,4,6
"will hope",2,1,1
"will host",1,3,1
"will hurt",3,1,4
"will immediately",3,1,1
"will improve",5,3,2
"will include",11,2,4
"will increase",10,2,1
"will indeed",3,1,1
"will interesting",4,1,10
"will interesting see",3,1,5
"will job",1,1,2
"will join",6,3,7
"will just",37,1,26
"will keep",36,7,31
"will know",32,1,15
"will last",20,2,14
"will late",2,1,3
"will lead",15,4,7
"will leave",21,1,3
"will left",3,1,1
"will less",4,1,2
"will let",22,1,34
"will likely",21,9,2
"will listen",4,1,10
"will long",3,1,3
"will longer",6,1,3
"will look",26,3,19
"will look like",5,2,3
"will looking",3,1,3
"will lose",10,1,11
"will made",11,1,2
"will make",86,13,61
"will many",5,3,4
"will mark",1,1,5
"will meet",7,2,7
"will miss",8,2,32
"will move",10,1,5
"will name",1,1,1
"will need",52,5,12
"will never",92,7,111
"will never come",2,1,2
"will new",6,1,8
"will next",10,2,14
"will notified",2,1,1
"will now",21,5,9
"will occur",3,1,2
"will offer",7,3,2
"will one",15,1,12
"will open",12,2,25
"will opportunity",4,1,1
"will participating",4,1,1
"will pass",10,1,5
"will pay",13,6,10
"will people",2,3,5
"will perform",2,1,4
"will pick",11,3,4
"will play",5,7,19
"will played",1,1,3
"will playing",1,1,10
"will point",3,1,1
"will posting",5,1,2
"will present",3,4,4
"will probably",41,1,15
"will protect",4,2,4
"will provide",17,8,6
"will put",14,2,9
"will quickly",3,1,1
"will raise",4,2,1
"will raised",2,1,1
"will reach",3,1,3
"will ready",4,1,5
"will receive",27,4,8
"will reduce",2,3,2
"will regret",4,1,1
"will release",2,2,2
"will released",5,2,6
"will rely",1,1,1
"will remain",18,6,3
"will remembered",3,2,3
"will reopen",1,1,6
"will result",4,1,2
"will return",13,3,6
"will rise",6,1,2
"will roll",3,1,2
"will run",15,1,6
"will save",9,2,7
"will say",36,1,14
"will see",68,6,70
"will seek",3,1,2
"will selling",1,1,2
"will send",9,2,24
"will serious",1,1,1
"will serve",8,4,2
"will set",11,1,5
"will settle",1,1,1
"will show",13,3,17
"will shut",2,1,2
"will sign",1,1,3
"will sing",1,1,5
"will sit",3,1,1
"will sold",2,1,2
"will soon",21,4,19
"will speak",8,3,2
"will spend",3,3,5
"will spin",1,1,4
"will start",28,2,22
"will stay",8,1,9
"will step",1,1,1
"will stick",4,1,3
"will still",41,3,15
"will support",9,1,6
"will take",88,19,54
"will take place",10,2,2
"will take time",6,1,1
"will taking",7,2,4
"will talk",7,1,10
"will teach",4,2,3
"will tell",28,3,22
"will temporarily",1,1,1
"will throw",4,1,4
"will time",9,1,6
"will tolerate",1,1,1
"will travel",5,1,1
"will try",25,2,25
"will turn",15,1,5
"will ultimately",5,1,2
"will understand",12,1,2
"will undoubtedly",2,1,1
"will update",3,1,3
"will use",15,3,10
"will vote",2,2,4
"will wait",12,2,9
"will want",15,3,8
"will well",7,1,4
"will win",11,1,33
"will winner",1,1,1
"will work",38,2,31
"will working",8,1,6
"williams one",1,1,1
"williams s",1,1,1
"williams said",1,5,1
"williams sonoma",1,1,2
"willie nelson",1,1,1
"willing pay",7,1,3
"willing work",7,1,3
"win 20",2,2,2
"win can",2,1,4
"win first",1,2,3
"win now",2,1,6
"win year",1,2,2
"wine bar",3,4,2
"wine beer",1,1,3
"wine cheese",2,2,3
"wine coffee",1,1,1
"wine list",1,5,1
"wine tasting",3,1,11
"wink wink",2,1,3
"winner s",3,2,1
"winner will",23,1,4
"winning streak",2,3,1
"winston churchill",4,1,8
"winter nights",1,1,2
"winter s",10,1,2
"winter squash",1,1,2
"winter weather",2,3,6
"wisconsin s",4,2,6
"wish list",10,1,6
"wish luck",10,1,29
"wish people",4,1,9
"wish well",1,1,4
"within 24",3,1,2
"within 24 hours",3,1,2
"within days",3,3,1
"within minutes",6,1,1
"within next",11,3,4
"without asking",1,1,3
"without doubt",10,1,8
"without help",3,1,2
"without much",17,1,1
"without permission",5,1,2
"without power",2,2,2
"without realizing",3,1,3
"without seeing",2,1,1
"without stopping",1,1,4
"without use",2,1,1
"woke back",1,1,1
"woman got",1,1,1
"woman one",2,1,1
"woman s",32,7,20
"woman said",3,1,1
"woman trying",1,1,1
"women like",6,1,3
"women live",1,1,1
"women make",1,1,3
"women may",4,1,1
"women men",5,1,5
"women s",40,20,44
"women want",5,2,4
"won election",2,1,1
"won first",2,2,6
"won game",1,2,6
"won last",1,1,2
"won one",1,1,1
"won second",2,2,1
"won three",1,3,2
"won two",1,2,2
"wonder many",5,1,15
"wonder re",2,1,3
"wonderful time",11,1,11
"wonderful way",4,1,1
"wondering m",1,1,1
"wondering whether",2,1,2
"word english",1,1,1
"words describe",5,1,6
"words express",2,1,2
"words friends",2,1,7
"words one",3,1,1
"work ù",4,1,1
"work can",14,2,10
"work change",1,1,1
"work course",1,1,1
"work day",18,1,19
"work done",17,2,19
"work ethic",6,2,1
"work ever",3,1,2
"work force",4,2,1
"work future",3,1,1
"work get",7,1,10
"work good",8,1,7
"work great",6,1,7
"work hard",15,4,27
"work history",1,1,1
"work just",16,1,18
"work know",1,1,2
"work ll",5,1,3
"work ll take",1,1,1
"work local",2,2,1
"work long",4,2,3
"work lot",5,1,5
"work make",5,1,3
"work need",1,2,7
"work now",5,1,18
"work often",1,1,1
"work open",1,1,1
"work play",1,2,1
"work produced",1,1,1
"work progress",12,1,2
"work put",5,1,3
"work re",3,1,3
