"","blog.txt","news.txt","twitter.txt"
"black dress",7,2,2
"black friday",4,1,39
"black hair",14,2,5
"black hole",4,1,7
"black holes",3,1,1
"black keys",3,1,10
"black kid",1,1,2
"black leather",1,1,2
"black man",14,2,10
"black people",11,2,29
"black pepper",20,1,1
"black skirt",1,1,1
"black suit",1,1,1
"black tshirt",2,1,1
"black white",93,4,24
"black widow",8,1,4
"blaine gabbert",1,1,1
"blake griffin",2,1,17
"blame point",1,1,1
"bless america",1,1,7
"block away",6,1,3
"block light",1,1,1
"block south",1,2,3
"blocked shots",1,1,1
"blog called",10,1,1
"blood pressure",39,1,20
"blood sugar",11,2,2
"blow away",2,1,4
"blown save",1,1,2
"blue collar",5,1,2
"blue jackets",3,1,1
"blue jays",2,2,3
"blue jeans",3,1,4
"blue line",2,1,10
"blue ridge",2,1,1
"blue sea",3,1,4
"blue white",9,2,7
"bluray dvd",3,1,2
"board directors",10,3,7
"board education",3,4,1
"board games",3,1,3
"board member",5,4,10
"board members",4,7,8
"board plane",2,1,5
"board president",1,2,1
"board supervisors",1,2,2
"board will",1,1,5
"bob marley",1,1,13
"body art",3,1,1
"body can",9,1,3
"body feels",2,1,2
"body mind",14,2,5
"body moving",2,1,1
"body parts",8,2,3
"boise state",2,1,3
"bok choy",2,1,2
"book even",12,1,3
"book foundation",1,1,1
"book great",7,1,5
"book made",4,1,1
"book now",10,1,17
"book store",3,1,5
"book years",3,1,4
"booked time",1,1,1
"books first",1,1,3
"books many",3,1,2
"boot camp",8,1,15
"boot camps",1,1,1
"border crossings",1,1,2
"border patrol",1,3,2
"born april",4,1,2
"born raised",12,3,7
"borrow money",2,1,4
"borrow one",1,1,4
"borrowed money",1,1,1
"boss gets",1,1,1
"boston bruins",1,1,2
"boston globe",2,1,3
"boston red",2,1,7
"boston red sox",2,1,7
"bottle design",1,1,1
"bottles just",1,1,1
"bottles wine",4,2,10
"bottom barrel",1,1,1
"bottom line",17,4,13
"bought one",8,2,4
"bought really",1,1,1
"bought something",1,1,1
"bounced back",2,2,3
"bouncing around",1,1,5
"bowl victory",1,1,1
"bowling green",6,1,3
"box office",18,5,23
"boxes bags",1,1,1
"boy doesnt",2,1,2
"boy named",5,1,2
"boy said",4,1,3
"boy scout",3,1,4
"boys girls",18,3,10
"bragging rights",2,1,2
"brain cancer",3,1,1
"brain injury",5,1,1
"brand new",74,3,86
"brave enough",10,1,5
"break away",6,1,4
"break bank",4,1,1
"break big",1,1,1
"break first",2,1,2
"break game",1,1,1
"break law",2,1,1
"breakfast buffet",1,1,1
"breakfast lunch",14,1,13
"breakfast served",2,1,1
"breaking news",3,1,55
"breaking point",5,1,4
"breaks heart",12,1,12
"breast cancer",34,6,22
"brett favre",1,2,6
"brew house",1,1,3
"brick road",2,1,3
"brick wall",8,1,11
"bridge will",3,1,1
"brief history",2,1,1
"bright blue",5,1,3
"bright green",7,1,1
"bright idea",3,1,3
"bring actual",1,1,1
"bring back",29,1,59
"bring bike",1,1,1
"bring different",1,1,1
"bring home",15,2,18
"bring money",3,1,2
"bring new",11,2,10
"bring one",1,1,8
"bring people",4,1,4
"bring us",16,1,6
"bringing back",12,2,19
"bringing total",1,1,1
"bringing whole",1,1,1
"brings back",16,1,17
"brings back many",1,1,1
"brings home",2,1,1
"brings together",2,1,2
"broadcasting live",1,1,2
"broadway show",1,1,4
"broccoli rabe",2,1,2
"broke story",1,1,1
"broke window",1,1,1
"broken well",2,1,1
"brookings institution",1,1,1
"brother said",1,1,1
"brother sister",14,2,9
"brought attention",7,1,1
"brought back",26,1,12
"brought first",2,1,1
"brought home",28,1,5
"brought many",4,1,1
"brought two",4,1,3
"brown butter",2,1,2
"brown like",1,1,1
"brown new",2,1,1
"brown one",4,1,2
"bruce springsteen",2,1,2
"bruno mars",2,1,16
"brush teeth",4,1,4
"bryce harper",2,1,15
"bryn mawr",1,1,1
"bucks just",1,1,1
"bud light",3,2,21
"budget cuts",6,4,6
"budget deficit",4,3,2
"budget million",1,1,1
"budget plan",1,1,1
"budget will",1,1,1
"budget year",2,1,1
"build anything",1,1,2
"build bridge",1,2,1
"building better",1,2,1
"building blocks",8,1,1
"building new",9,3,5
"building trust",1,1,1
"built new",3,1,1
"bunch people",8,1,22
"bunch stuff",2,1,3
"bureau labor",1,2,3
"bureau labor statistics",1,2,3
"burger joint",2,1,2
"bus driver",6,1,11
"bus station",6,1,2
"bus tour",3,2,5
"bush tax",2,1,2
"bush tax cuts",2,1,2
"business also",3,1,2
"business cant",2,1,4
"business cards",8,1,21
"business center",1,1,3
"business executive",1,1,1
"business experience",1,1,1
"business home",1,2,1
"business model",11,1,8
"business now",3,1,3
"business opportunity",3,1,7
"business owner",7,2,6
"business partner",7,2,2
"business people",4,2,2
"business school",4,1,4
"business something",2,1,2
"business units",2,1,1
"business year",2,1,1
"business years",3,1,1
"busy trying",7,1,1
"busy weekend",9,1,8
"busy weeks",2,1,1
"busy woman",1,1,1
"butternut squash",9,2,10
"buy anything",8,1,5
"buy brand",3,1,1
"buy car",2,1,3
"buy new",23,1,28
"buy one",26,1,27
"buy tickets",2,3,15
"buy time",2,1,2
"buying christmas",1,1,2
"c reilly",2,1,1
"cable television",3,1,1
"cable tv",7,3,4
"california day",1,1,1
"california institute",2,1,1
"california state",3,2,1
"california sun",1,1,1
"call another",1,1,1
"call back",12,2,21
"call crazy",2,1,8
"call email",3,1,14
"call girl",1,1,6
"call give",1,1,1
"call good",3,1,6
"call help",1,1,3
"call last",2,1,6
"call local",2,1,2
"call make",5,1,6
"call pm",1,1,3
"call visit",3,2,1
"call woman",2,1,2
"called back",9,2,6
"called good",3,1,3
"called home",7,1,1
"called new",4,3,2
"called police",8,1,1
"called pretty",1,1,1
"called wild",1,1,1
"calls emails",2,1,1
"calm waters",1,1,1
"calories day",3,1,2
"calories fat",4,3,1
"cam newton",3,1,11
"came across",80,1,18
"came along",28,2,7
"came back",99,2,30
"came close",12,4,3
"came close getting",1,1,1
"came end",2,1,1
"came fact",1,1,1
"came first",5,1,7
"came got",4,1,1
"came great",3,1,2
"came just",7,2,1
"came knew",1,1,1
"came last",9,3,12
"came last night",2,1,10
"came last year",2,1,1
"came new",5,2,2
"came one",9,1,3
"came said",12,1,3
"came true",2,1,3
"came went",9,1,1
"camp just",1,1,1
"camp nou",3,1,1
"campaign manager",4,1,1
"campaign promises",2,1,1
"campaign trail",1,1,5
"can accept",10,1,4
"can add",34,1,24
"can afford",24,2,23
"can almost",9,1,6
"can also",189,13,44
"can also give",1,1,1
"can always",47,2,63
"can always counted",1,1,1
"can anybody",2,1,2
"can anyone",10,2,55
"can arrange",1,1,2
"can ask",20,1,25
"can ask questions",2,1,2
"can attack",1,1,1
"can attributed",1,1,2
"can bake",3,1,3
"can barely",13,2,16
"can barely see",2,1,1
"can beat",7,1,23
"can become",40,5,21
"can begin",11,1,2
"can benefit",5,1,7
"can best",7,2,8
"can bet",8,1,2
"can better",11,1,19
"can bit",11,1,2
"can blame",9,2,5
"can borrow",4,1,13
"can bought",6,1,1
"can breathe",3,2,8
"can bring",37,1,43
"can build",18,1,7
"can buy",42,1,42
"can call",26,2,37
"can cause",32,4,13
"can change",49,4,52
"can check",23,1,27
"can choose",29,1,9
"can come",59,3,77
"can compete",5,1,1
"can considered",5,1,4
"can continue",27,1,9
"can control",13,1,16
"can cope",5,1,2
"can cost",5,1,2
"can count",22,1,15
"can create",26,1,8
"can deal",6,1,11
"can described",9,1,2
"can destroyed",1,1,1
"can doesnt",1,1,3
"can done",27,1,14
"can download",14,1,11
"can downloaded",2,1,1
"can draw",13,1,3
"can dream",11,1,14
"can drink",7,1,11
"can easily",69,2,13
"can eat",21,2,41
"can eaten",3,2,1
"can effective",1,1,1
"can encourage",4,1,1
"can enjoy",24,1,11
"can enter",23,1,5
"can even",60,3,14
"can expect",24,3,14
"can feel",45,2,47
"can finally",20,1,25
"can find",193,6,86
"can find someone",1,1,2
"can find way",3,1,2
"can fix",5,1,19
"can found",74,4,11
"can frame",1,1,3
"can get",324,15,553
"can get better",3,1,7
"can get can",3,1,2
"can get everything",1,1,2
"can get job",2,1,2
"can give",52,1,72
"can go",114,4,181
"can go wrong",6,1,4
"can great",8,1,4
"can grow",14,1,4
"can guide",3,1,1
"can handle",30,1,32
"can happen",17,3,21
"can hard",9,1,2
"can hear",56,1,59
"can help",110,6,262
"can help children",1,1,1
"can help keep",2,1,3
"can hold",17,1,20
"can honest",1,1,1
"can honestly",23,1,6
"can honestly say",18,1,5
"can im",3,2,11
"can im going",1,1,2
"can imagine",81,1,41
"can include",10,1,2
"can increase",3,2,1
"can judge",3,1,5
"can just",105,6,100
"can just see",3,1,1
"can keep",58,1,58
"can kick",1,1,3
"can last",12,1,4
"can lead",18,1,12
"can least",11,1,6
"can leave",16,2,19
"can let",16,1,18
"can live",24,1,31
"can look",49,6,28
"can love",7,1,22
"can lower",3,1,5
"can made",29,2,5
"can make",194,8,267
"can make difference",10,1,13
"can mean",13,1,6
"can mix",5,1,1
"can never",69,1,93
"can new",4,1,3
"can now",54,2,35
"can occur",6,1,2
"can offer",19,1,5
"can often",21,1,4
"can opt",3,1,2
"can order",5,2,9
"can pay",11,2,15
"can pick",21,2,22
"can play",22,2,55
"can pretty",13,1,6
"can produce",12,1,4
"can prove",4,1,10
"can provide",26,2,10
"can raise",2,1,9
"can reach",14,2,10
"can reached",1,1,2
"can read",69,1,31
"can really",52,1,34
"can receive",7,1,4
"can recognize",5,1,2
"can refer",6,1,1
"can relate",26,1,17
"can remain",5,1,1
"can remember",53,1,12
"can respond",4,1,4
"can run",20,2,15
"can save",20,2,23
"can save money",1,1,2
"can score",2,2,2
"can see",417,8,180
"can seen",31,2,5
"can shoot",4,1,8
"can show",18,1,21
"can sign",3,1,13
"can signup",1,1,1
"can sit",18,1,18
"can sit around",2,1,1
"can small",4,1,1
"can solve",2,2,9
"can spread",5,1,1
"can start",50,2,30
"can still",84,2,85
"can stop",25,2,29
"can stretch",1,1,1
"can sue",1,1,1
"can take",122,8,89
"can take years",2,1,1
"can talk",19,2,65
"can taste",4,1,7
"can tell",153,1,128
"can thank",6,1,11
"can thats",1,1,1
"can think",66,1,46
"can tie",2,1,1
"can tolerate",2,1,2
"can tough",4,1,3
"can transform",3,1,2
"can trust",16,1,17
"can turn",21,1,29
"can understand",32,2,16
"can use",121,9,80
"can used",65,1,27
"can vary",5,1,1
"can walk",12,2,18
"can watch",21,1,43
"can well",8,1,3
"can win",15,3,42
"can win can",1,1,1
"can without",12,1,6
"can work",36,1,38
"canary islands",2,1,1
"canceled due",1,1,3
"cancer heart",3,1,1
"cancer last",2,2,1
"cancer survivor",4,1,2
"cancer treatment",3,2,1
"candy store",5,1,5
"cant afford",14,2,30
"cant afford pay",1,1,3
"cant bad",1,1,2
"cant believe",55,2,268
"cant even",30,1,136
"cant feel",2,2,5
"cant find",26,1,97
"cant fix",3,1,5
"cant fully",1,1,2
"cant get",47,1,210
"cant go",13,1,74
"cant good",2,1,1
"cant hurt",1,1,4
"cant leave",2,2,13
"cant let",6,3,21
"cant let go",2,1,7
"cant pass",3,1,4
"cant remember",32,1,35
"cant remember last",4,1,5
"cant right",1,1,9
"cant say",23,1,44
"cant see",38,1,87
"cant sell",2,1,2
"cant stand",9,2,95
"cant stay",3,1,16
"cant take",11,1,54
"cant talk",1,1,21
"cant turn",1,1,5
"cant understand",3,1,10
"cant use",4,2,10
"cant wait",126,2,1646
"cant wait longer",1,1,1
"cant wait see",28,1,312
"capital one",3,1,3
"capitol hill",2,1,10
"car accident",10,1,16
"car back",5,1,6
"car crash",10,1,7
"car driving",4,1,5
"car keys",1,1,7
"car ran",1,1,1
"car road",2,2,1
"car said",1,1,2
"car seats",5,1,1
"car will",1,1,6
"car year",1,1,1
"card counter",1,1,1
"card debt",2,1,4
"card mail",3,1,3
"cards also",1,1,1
"care bill",1,1,2
"care business",1,1,7
"care child",2,1,1
"care got",1,2,1
"care health",1,1,1
"care insurance",4,1,1
"care just",7,1,8
"care law",3,3,1
"care love",2,1,6
"care need",1,1,2
"care reform",1,2,6
"care something",3,2,4
"care will",5,1,6
"career ended",1,1,1
"career never",1,2,1
"career options",1,1,1
"career politicians",1,1,1
"career spanned",2,1,1
"carefully planned",2,1,2
"carmelo anthony",1,1,1
"carolina panthers",1,1,1
"carolina state",2,3,2
"cars will",2,1,2
"case “",3,1,1
"case can",5,2,3
"case can made",1,1,1
"case just",6,1,2
"case may",10,1,1
"case one",7,1,2
"case point",16,1,4
"case said",1,3,1
"case says",1,1,1
"case settled",1,1,1
"case will",10,1,2
"case wondering",8,1,3
"case youre",5,1,3
"case youre wondering",3,1,2
"cases children",4,1,1
"cash bar",1,1,3
"cash check",1,1,2
"cash clunkers",1,1,1
"cash register",7,1,2
"cast crew",9,1,15
"cast iron",12,1,4
"cat nap",1,1,1
"catch ball",2,1,3
"catch eye",7,1,1
"catch fire",1,1,3
"catch phrase",1,1,1
"catch season",2,1,1
"catholic church",39,1,7
"catholic priests",2,1,1
"catholic school",2,1,5
"caught attention",8,1,2
"caught eye",31,1,3
"caught fire",1,1,4
"caught middle",1,1,2
"caught us",1,1,1
"cause already",1,1,1
"cause cant",2,1,10
"cause dont",5,1,25
"cause effect",5,1,3
"cause favorite",1,1,1
"cause problems",4,1,2
"cause us",4,1,2
"cbs news",2,1,3
"cd release",1,1,23
"cd release party",1,1,10
"celebrate mothers",2,2,3
"celebrate mothers day",2,1,2
"celebrate release",2,1,1
"celebrate th",4,1,8
"celebrate th anniversary",3,1,1
"celebrates th",1,1,1
"cell phone",63,10,45
"cell phones",22,1,19
"center american",1,1,1
"center called",2,1,1
"center family",1,1,1
"center fielder",1,2,1
"center line",2,1,1
"center performing",1,1,1
"center performing arts",1,1,1
"center today",1,1,6
"center will",3,4,3
"central ave",1,1,2
"central bank",15,4,3
"central government",8,1,1
"central indiana",1,2,2
"central new",1,1,2
"central oregon",1,2,1
"central park",5,2,11
"cents per",2,4,2
"century ago",8,1,2
"century old",3,1,1
"century world",1,1,1
"certain amount",11,1,3
"certain areas",6,1,1
"certain number",5,1,1
"certain people",13,1,7
"certain point",3,1,3
"certainly hope",1,1,6
"chairman board",7,1,2
"challenge also",4,1,1
"challenge us",2,1,3
"challenged get",1,1,1
"challenges come",3,1,1
"chamber commerce",3,5,6
"champions league",18,1,8
"championship game",3,6,11
"championship team",2,2,1
"chance becoming",1,1,2
"chance celebrate",4,1,1
"chance get",12,1,16
"chance go",8,1,5
"chance see",6,1,23
"chance show",3,1,2
"chance take",2,1,2
"chance win",41,1,72
"chance winning",9,1,6
"chance work",7,1,1
"change anything",9,1,10
"change can",9,1,12
"change course",7,1,4
"change goes",1,1,1
"change heart",9,2,1
"change last",2,1,5
"change law",6,1,3
"change lives",3,1,7
"change make",1,2,1
"change mind",14,1,15
"change night",1,1,1
"change quickly",3,1,1
"change relationship",1,1,1
"change subject",3,1,1
"change system",1,1,2
"change things",16,1,11
"change things can",2,1,1
"changed mind",16,2,7
"changed much",6,1,7
"changed much since",2,1,1
"changed since",9,2,5
"changes good",2,1,1
"channel news",2,1,1
"chapel hill",4,1,2
"character still",3,1,1
"character year",1,1,2
"characters much",2,1,2
"charles e",1,1,1
"charleston sc",1,1,5
"charlie brown",3,1,9
"charlie daniels",1,1,1
"charter school",3,2,8
"charter schools",4,1,7
"chased around",2,1,1
"cheapest way",1,1,1
"check back",23,2,20
"check make",4,1,7
"check make sure",4,1,5
"check new",8,1,73
"check two",1,1,1
"check whether",3,1,2
"checkered flag",1,1,2
"checking every",1,1,1
"checking see",2,1,4
"cheese good",1,1,1
"cheese made",1,1,1
"cheese one",1,1,1
"cheese tomato",1,1,1
"cheese tomato soup",1,1,1
"chef de",2,1,1
"cherry blossoms",6,1,2
"chicago area",3,2,9
"chicago illinois",37,1,2
"chicago new",1,1,1
"chicago police",1,1,2
"chicago public",8,2,2
"chicago suntimes",1,1,1
"chicago tribune",3,1,10
"chicago will",2,1,2
"chicken beef",1,1,1
"chicken broth",14,2,1
"chicken fish",1,1,1
"chicken recipe",1,1,1
"chicken salad",4,2,5
"chicken wings",5,2,10
"chief executive",11,12,5
"chief police",1,1,1
"child abuse",12,4,18
"child care",5,4,5
"child needed",1,1,1
"child rape",1,1,1
"child will",10,2,2
"childhood obesity",5,1,1
"children ages",16,4,1
"children born",9,1,1
"children can",15,1,3
"children die",2,1,1
"children feel",4,1,1
"children instead",1,1,1
"children just",7,1,2
"children learn",6,1,5
"children leave",1,1,1
"children live",7,2,1
"children now",6,1,2
"children one",8,2,1
"children play",6,1,1
"children right",2,1,1
"children school",10,1,1
"children youth",3,1,1
"childrens book",13,1,12
"childrens books",13,1,6
"childrens hospital",7,2,13
"chili peppers",2,1,2
"china russia",2,1,2
"chinese people",2,2,2
"chinese woman",1,1,1
"chocolate bars",4,1,1
"chocolate cake",28,1,12
"chocolate hazelnut",1,1,1
"choice just",1,1,1
"choose come",1,1,1
"choose go",5,1,4
"choose life",2,1,2
"choose one",13,1,9
"choose two",1,1,1
"chose leave",1,1,1
"chosen one",6,1,1
"chosen random",5,1,1
"chris evans",6,1,1
"christ one",3,1,1
"christmas ale",1,1,3
"christmas day",15,2,6
"christmas eve",36,2,15
"christmas gifts",6,1,7
"christmas present",11,1,4
"christmas presents",6,1,7
"christmas year",7,1,2
"chuck norris",2,1,17
"church charity",3,1,1
"church christ",2,3,2
"church leaders",2,1,1
"church st",3,1,1
"church still",2,1,1
"church street",3,1,2
"church will",3,2,1
"cincinnati reds",2,1,2
"cinco de",12,3,101
"cinco de mayo",11,3,94
"cinemas will",1,1,1
"cinnamon sugar",3,1,1
"circle back",3,1,1
"circuit court",3,9,3
"circuit court appeals",1,3,1
"circuit judge",1,4,1
"cirque du",1,1,4
"cirque du soleil",1,1,4
"city area",2,1,1
"city built",2,1,1
"city college",1,2,2
"city council",24,8,26
"city council members",2,1,1
"city county",1,1,1
"city government",4,3,2
"city hall",14,5,17
"city home",3,1,1
"city like",2,1,6
"city limits",1,1,5
"city manager",3,5,1
"city many",3,1,3
"city might",5,1,1
"city missouri",2,1,1
"city mo",4,1,2
"city much",2,1,1
"city needs",2,1,4
"city officials",5,6,2
"city one",6,1,2
"city park",1,2,1
"city people",2,2,4
"city police",1,2,1
"city thunder",1,1,1
"city two",1,1,1
"city way",1,1,2
"city well",1,1,4
"city will",5,5,6
"city world",3,1,3
"civil rights",24,5,19
"civil service",12,2,1
"civil union",2,1,1
