"","blog.txt","news.txt","twitter.txt"
"diverse crowd",1,2,2
"doctor ordered",1,1,3
"doctor s",42,4,19
"doctor s appointment",4,1,3
"doctors can",1,1,1
"dodd frank",1,1,1
"dodger stadium",2,1,4
"dog food",7,1,3
"dog s",11,2,14
"dogs also",1,1,1
"dogs cats",5,2,2
"dogs will",1,1,2
"dollar spent",1,2,1
"domain name",1,1,3
"domestic violence",11,5,9
"dominican republic",2,3,1
"don ts",1,1,1
"donate money",2,1,2
"donation box",1,1,1
"done day",3,1,6
"done everyone",2,1,3
"done everything",6,1,4
"done expect",1,1,1
"done faster",1,1,1
"done good",8,1,14
"done good job",1,1,2
"done great",7,1,10
"done just",10,2,6
"done little",6,1,1
"done much",12,2,7
"done nothing",11,1,4
"done right",8,2,14
"done s",9,1,14
"done said",3,1,1
"done season",1,1,2
"done shows",1,1,1
"done since",1,1,1
"done things",5,2,1
"done ve",5,1,3
"done well",14,1,11
"done without",7,1,9
"done work",3,1,7
"done years",2,1,3
"done yet",6,1,6
"door door",3,1,4
"door get",2,1,4
"door neighbor",2,1,1
"door one",3,2,2
"door s",5,2,4
"door two",3,1,2
"doors open",6,1,33
"doors opening",1,1,2
"dot com",7,1,22
"double check",6,1,11
"double digit",2,2,3
"double digits",3,2,2
"double dip",2,1,5
"double dipping",1,1,1
"double double",2,1,3
"double duty",1,1,2
"double figures",1,1,1
"double number",2,2,2
"double triple",4,1,2
"doubt much",3,1,1
"doubt re",2,1,2
"downtown area",1,1,1
"downtown boston",1,1,2
"downward spiral",4,1,1
"doyle s",1,1,2
"dr mark",2,1,1
"dr michael",1,1,3
"draft beer",1,1,2
"drag queens",1,1,2
"drama series",1,1,2
"drank beer",3,2,2
"drank wine",4,1,2
"drastic change",2,1,1
"draw conclusions",5,1,1
"drawing will",1,1,2
"dream house",1,1,3
"dream job",5,2,5
"dreaming big",1,1,1
"dreams reality",2,1,4
"dress code",3,1,11
"dressed black",4,1,2
"dresses skirts",3,1,1
"dressing room",10,1,3
"drew barrymore",2,1,3
"drink beer",8,1,19
"drink orders",1,1,1
"drink s",3,2,2
"drink though",1,1,2
"drinking glass",3,1,1
"drinking water",16,3,9
"drive home",8,2,14
"drive hospital",1,1,1
"drive one",4,1,2
"drive past",1,1,1
"drive train",3,1,2
"driver s",26,12,20
"driver s license",5,3,8
"driver s side",1,1,1
"drivers can",2,1,1
"drivers like",1,1,1
"driving car",9,2,5
"drop box",1,1,1
"drop dead",2,1,3
"dropped ball",3,1,4
"drove past",1,1,1
"drug abuse",2,1,1
"drug alcohol",1,1,2
"drug deal",1,1,6
"drug dealer",5,1,4
"drug dealers",1,2,4
"drug related",1,1,1
"drug testing",2,2,1
"drug use",2,1,4
"drugs alcohol",4,2,2
"drum major",5,1,1
"dry hair",1,1,2
"du soleil",1,1,10
"duck confit",1,1,1
"duck fat",1,1,2
"duck s",1,1,2
"duct tape",11,1,6
"due date",9,1,6
"due lack",4,1,4
"due rain",2,1,1
"duke university",6,2,1
"dutch oven",5,2,2
"e book",22,1,13
"e books",14,1,9
"e mail",65,12,71
"e mailed",2,3,5
"e mails",14,4,8
"e r",2,1,6
"e street",1,2,4
"eager hear",1,1,4
"eager meet",1,1,1
"eager read",2,1,1
"earlier day",8,2,5
"earlier month",5,10,1
"earlier season",1,3,1
"earlier today",10,1,23
"earlier week",19,3,3
"earlier year",36,6,3
"early 2012",1,1,2
"early 70s",3,1,1
"early 90s",9,1,4
"early adopters",2,1,2
"early afternoon",7,1,4
"early age",8,1,1
"early bird",6,1,15
"early can",2,1,4
"early days",16,3,2
"early enough",6,1,3
"early february",1,1,1
"early hours",5,1,1
"early january",1,1,1
"early last",2,1,1
"early last year",1,1,1
"early life",6,1,1
"early march",8,3,2
"early morning",29,2,66
"early morning hours",1,1,1
"early next",9,3,5
"early next week",2,2,4
"early november",1,1,3
"early retirement",1,1,1
"early saturday",2,2,2
"early saturday morning",2,2,2
"early spring",6,2,3
"early start",3,1,10
"early sunday",4,2,4
"early tell",3,1,3
"early today",2,4,14
"early winter",2,1,1
"early year",2,1,4
"earn money",5,1,5
"earned run",1,2,1
"earned runs",2,1,1
"earth day",8,2,46
"earth one",7,1,1
"earth s",24,1,7
"earth shattering",4,1,1
"earthquake tsunami",2,1,1
"ease pain",1,2,3
"easier access",2,1,1
"easier s",2,1,1
"easier said",6,1,8
"east bay",1,3,2
"east coast",16,5,56
"east s",1,1,1
"east side",8,4,17
"easter bunny",7,1,13
"eastern district",1,1,1
"eastern european",5,1,1
"eastern shore",1,1,2
"eastern washington",2,1,2
"easy access",4,1,2
"easy choice",4,1,1
"easy find",12,1,5
"easy get",14,1,10
"easy leave",2,1,1
"easy love",1,1,1
"easy money",3,1,2
"easy take",3,1,2
"easy tell",1,1,1
"eat dinner",5,1,7
"eat drink",8,1,11
"eat fish",4,1,1
"eat food",7,1,12
"eat half",3,1,1
"eating habits",9,1,1
"eating whole",2,1,4
"eco friendly",5,1,8
"economic activity",2,3,1
"economic development",11,11,6
"economic growth",20,5,5
"economic impact",1,1,4
"economic recovery",4,3,1
"economics professor",1,1,1
"economy also",1,1,1
"economy s",3,4,1
"economy will",3,2,1
"ed s",4,1,2
"edge re",1,1,1
"editor s",8,1,3
"education country",1,1,1
"education health",3,2,1
"education health care",1,1,1
"education programs",1,1,2
"education system",8,1,5
"educational institutions",3,1,1
"educational system",4,1,3
"effect time",1,1,1
"effort get",6,1,3
"effort keep",3,1,2
"efforts help",1,1,1
"egg hunt",10,1,10
"egg s",3,1,1
"egg salad",1,1,5
"eight days",5,1,3
"eight months",10,2,2
"eight times",4,2,1
"eight year",5,2,1
"eight year old",5,1,1
"eight years",23,2,2
"eighth grade",2,2,4
"eighth graders",1,2,1
"either get",3,2,7
"either got",1,1,2
"either side",18,1,3
"either think",1,1,1
"either way",49,3,69
"either way s",4,1,4
"el paso",16,3,12
"elderly couples",1,1,1
"eldest daughter",1,1,1
"elected board",1,2,2
"elected officials",8,3,2
"elected president",4,1,3
"elected representatives",2,1,1
"election campaign",2,2,1
"election day",2,3,14
"election time",1,1,2
"election year",1,1,5
"electric car",1,1,2
"electric vehicles",1,1,2
"elementary school",27,7,20
"elephant room",3,1,2
"eleventh hour",2,1,1
"elise testone",1,1,1
"else can",25,1,22
"else d",6,2,7
"else fails",1,1,4
"else go",8,1,5
"else like",4,1,9
"else make",4,1,3
"else might",4,1,5
"else need",3,1,3
"else planning",1,1,3
"else re",4,1,4
"else s",42,3,54
"else said",2,1,2
"else though",1,1,2
"else want",8,1,5
"else will",17,1,24
"elton john",2,1,6
"em break",1,1,1
"email account",1,1,3
"embrace one",1,1,1
"emergency room",11,1,3
"emily blunt",2,1,2
"emphasis placed",2,1,1
"employees working",1,1,1
"employment opportunity",1,1,1
"empty handed",5,1,2
"en route",11,1,26
"encourage others",2,1,1
"encourage us",4,1,2
"encouraging people",1,1,2
"encouraging words",4,1,4
"end another",2,1,5
"end august",7,1,3
"end back",3,1,2
"end day",48,5,52
"end december",2,1,1
"end first",15,1,7
"end front",1,1,1
"end game",6,3,5
"end getting",4,1,6
"end high",3,1,1
"end however",1,1,1
"end june",4,1,4
"end life",6,2,4
"end long",3,2,4
"end making",2,2,3
"end may",8,2,10
"end paying",2,1,1
"end result",23,1,2
"end run",1,1,2
"end season",11,2,10
"end second",1,1,1
"end song",3,1,2
"end spectrum",5,2,1
"end user",2,1,4
"end will",7,1,2
"end world",13,1,17
"end year",30,4,25
"endangered species",8,1,2
"ended 3",3,1,2
"ended day",1,1,1
"ends june",1,1,1
"ends meet",8,2,3
"energy drink",2,1,15
"energy efficiency",1,1,2
"energy independence",1,2,1
"energy policy",2,1,1
"energy s",3,1,1
"enforcement sources",1,1,1
"engineer s",1,1,1
"england patriots",2,1,3
"english language",10,1,10
"english patient",4,1,1
"english teacher",3,1,5
"enjoy $5",1,1,1
"enjoy event",1,1,1
"enjoy love",1,1,1
"enjoy reading",6,1,5
"enjoy things",1,1,2
"enjoy working",1,1,1
"enjoyed evening",1,1,1
"enormous amount",4,1,1
"enough come",3,1,2
"enough evidence",1,1,2
"enough feed",2,1,1
"enough get",25,1,11
"enough help",2,1,1
"enough hold",1,2,1
"enough keep",8,1,4
"enough know",13,2,8
"enough make",20,2,7
"enough money",11,4,9
"enough money pay",1,1,1
"enough new",4,1,1
"enough people",5,1,11
"enough really",1,1,4
"enough room",3,1,5
"enough s",10,1,3
"enough see",14,1,5
"enough tell",2,1,3
"enough time",40,2,29
"enough win",3,2,3
"entertainment group",1,1,1
"entire body",7,1,2
"entire city",5,1,3
"entire country",5,1,2
"entire series",2,1,1
"entire team",1,4,6
"entirely convinced",1,1,2
"entirely different",14,2,5
"entirely new",5,1,2
"entry level",6,2,7
"environmental groups",5,1,1
"episcopal church",3,2,1
"equal employment",1,1,1
"equal employment opportunity",1,1,1
"eric gordon",1,1,1
"erik spoelstra",1,1,2
"especially considering",10,1,2
"especially like",5,1,2
"especially re",7,2,9
"especially since",35,1,15
"espn s",2,5,10
"estate agent",2,1,4
"et al",19,1,14
"europe s",11,3,6
"european business",2,1,1
"european countries",8,1,1
"even acknowledge",1,1,1
"even add",5,1,1
"even answer",1,1,1
"even believe",3,1,2
"even better",68,1,72
"even call",2,1,1
"even can",6,1,3
"even close",7,1,19
"even come",11,1,5
"even consider",7,1,4
"even drive",1,1,1
"even early",3,1,2
"even end",5,1,1
"even famous",1,1,1
"even feel",13,1,11
"even find",8,1,2
"even full",1,1,3
"even get",40,1,46
"even good",6,1,9
"even great",2,1,3
"even half",5,1,7
"even harder",11,1,9
"even help",3,1,1
"even home",4,1,1
"even kids",5,1,1
"even know",68,3,139
"even known",2,1,2
"even less",18,2,5
"even little",11,1,7
"even longer",6,2,3
"even looked",5,1,1
"even lower",2,1,1
"even lowest",1,1,2
"even miss",2,1,1
"even monday",1,1,2
"even money",2,2,3
"even much",2,1,3
"even new",6,1,1
"even now",26,2,5
"even one",23,2,9
"even parents",2,1,2
"even pay",2,1,2
"even played",2,1,2
"even re",19,1,15
"even real",6,1,9
"even really",13,1,5
"even really know",2,1,1
"even record",1,1,1
"even s",30,1,23
"even set",4,1,1
"even sleep",2,1,5
"even small",13,1,2
"even stand",2,1,1
"even sure",15,1,4
"even talk",8,1,7
"even think",29,1,20
"even though",371,23,173
"even today",20,1,1
"even try",9,1,8
"even trying",5,1,6
"even want",13,1,11
"even worse",33,2,18
"even wrote",2,1,1
"evening new",2,1,2
"evening prayer",1,1,1
"evening s",10,1,5
"event may",1,1,7
"event s",7,1,5
"event show",1,1,1
"event starting",2,1,1
"event will",11,2,10
"events even",1,1,1
"events including",1,1,1
"events like",8,1,6
"events will",3,1,1
"eventually come",3,1,1
"eventually make",3,2,2
"eventually will",8,2,3
"ever changing",7,1,2
"ever come",8,1,18
"ever consider",1,1,2
"ever end",2,1,8
"ever even",5,1,4
"ever gave",3,1,3
"ever given",5,1,3
"ever going",12,2,16
"ever going get",1,1,1
"ever got",8,2,4
"ever heard",21,1,43
"ever knew",3,1,2
"ever leave",2,2,4
"ever may",1,1,1
"ever meet",5,1,9
"ever met",6,1,18
"ever now",4,1,5
"ever part",1,1,1
"ever perfect",1,1,1
"ever played",1,1,6
"ever ready",2,1,1
"ever really",11,1,9
"ever see",11,2,22
"ever seen",51,4,81
"ever since",75,4,26
"ever sold",1,1,2
"ever think",9,1,10
"every 10",3,1,5
"every 15",1,1,3
"every 5",1,1,6
"every 5 minutes",1,1,2
"every american",1,1,2
"every aspect",11,2,3
"every bit",21,2,10
"every case",2,1,2
"every child",3,1,7
"every city",5,1,6
"every company",4,1,1
"every couple",11,1,1
"every day",276,14,239
"every day every",4,1,2
"every day know",1,1,1
"every day week",6,1,8
"every decision",2,1,2
"every detail",11,1,1
"every dollar",4,1,1
"every four",1,1,1
"every good",4,1,4
"every level",5,2,1
"every man",10,1,14
"every monday",10,1,10
"every month",28,3,16
"every morning",34,1,38
"every night",49,2,60
"every now",30,3,6
"every one",45,2,35
"every one us",3,1,2
"every opportunity",8,1,7
"every piece",7,1,4
"every restaurant",1,1,1
"every saturday",7,1,5
"every season",6,2,4
"every single",108,2,85
"every single one",12,1,14
"every situation",4,1,1
"every six",4,2,2
"every six months",1,1,2
"every spring",2,1,1
"every state",4,1,3
"every store",3,1,2
"every theater",1,1,1
"every thing",6,1,15
"every time",190,7,252
"every time pass",2,1,2
"every two",15,2,8
"every two weeks",7,1,2
"every year",70,9,39
"every year get",2,1,3
"everybody else",16,3,24
"everybody s",5,2,28
"everybody still",1,1,1
"everyone can",17,2,16
"everyone close",1,1,1
"everyone comes",2,1,1
"everyone else",91,6,112
"everyone else s",5,2,6
"everyone gets",9,1,8
"everyone good",1,1,11
"everyone involved",7,1,3
"everyone kind",2,1,1
"everyone knew",7,2,4
"everyone knows",26,1,36
"everyone loves",3,1,14
"everyone party",1,1,1
"everyone room",1,1,2
"everyone s",83,1,96
"everyone said",1,1,10
"everyone saw",2,1,2
"everyone see",4,2,5
"everyone wants",4,1,16
"everyone will",16,1,22
"everything always",3,1,5
"everything around",3,1,2
"everything better",1,1,9
"everything big",1,1,1
"everything can",13,3,12
"everything done",13,2,5
"everything else",59,2,37
"everything goes",7,1,3
"everything got",2,1,1
"everything just",10,1,16
"everything kitchen",2,1,1
"everything life",18,1,9
"everything made",2,2,1
"everything must",2,1,1
"everything re",3,1,2
"everything ready",1,1,4
"everything say",3,2,8
"everything seems",1,1,1
"everything want",8,1,11
"everything wants",3,1,2
"everything white",1,1,1
"everything will",15,1,19
"everywhere go",4,1,10
"everywhere time",2,1,3
"evidence can",4,1,1
"evidence case",1,1,1
"ex girlfriend",6,1,6
"ex husband",12,1,1
"ex wife",3,1,4
"exact thing",4,1,16
"exactly made",1,1,1
"exactly many",1,1,1
"exactly much",3,2,1
"exactly opposite",2,1,1
"exactly s",5,2,10
"example can",4,1,1
"example many",1,1,1
"example one",4,1,1
"example set",2,1,1
"excellent job",2,2,1
"except maybe",5,1,3
"except one",17,1,2
"excited feel",2,1,1
"excited get",6,1,27
"excited get back",2,1,1
"excited going",1,1,10
"excited now",1,1,3
"excited part",2,1,10
"exciting news",4,1,11
"exciting s",2,1,3
"exclusive rights",2,1,1
"excuse go",2,1,6
"executive director",10,18,7
"executive order",6,3,1
"executive power",1,1,1
"exist world",3,1,1
"exit polls",1,1,2
"expect full",1,1,1
"expect ll",1,1,1
"expect many",1,1,2
"expect new",1,1,4
"expect receive",1,1,1
"expect see",12,1,9
"expect us",3,3,5
"expect will",3,1,3
"experience just",5,1,1
"experience made",2,1,2
"experience see",4,1,1
"experience taught",2,1,1
"experience things",1,1,1
"experience will",8,1,5
"experience working",3,1,1
"experiment s",1,1,1
"expert panel",1,1,1
"experts say",3,6,2
"expiration date",4,1,2
"explain people",3,1,2
"express gratitude",5,1,1
"extensive research",3,1,1
"extra days",2,1,2
"extra money",7,1,5
"extremely difficult",6,3,2
"extremely high",4,1,1
"extremely important",4,1,2
"eye can",4,1,2
"eye opener",1,1,2
"eyes always",1,1,1
"eyes just",4,1,6
"eyes know",1,1,1
"eyes open",7,1,15
"eyes see",2,1,7
"f kennedy",4,1,4
"face earth",3,1,4
"face even",5,1,4
"face first",1,1,3
"face new",3,1,1
"face painted",1,1,1
"face painting",1,1,1
"face top",1,1,1
"face value",10,2,3
"facebook page",39,3,66
"facebook s",3,1,18
"facebook twitter",24,2,34
"faces like",1,1,2
"fact finding",4,1,1
"fact just",7,1,3
"fact life",4,2,1
"fact matter",3,1,2
"fact now",8,1,1
"fact one",14,1,3
"fact re",3,1,6
"fact s",33,3,4
"fact think",11,2,1
"factors influence",1,1,1
"fade away",5,1,6
"failed attempt",3,1,1
"failed attempts",2,1,1
"failed make",5,2,1
"fair elections",3,1,1
"fair enough",7,1,12
"fair one",2,1,1
"fair right",1,1,1
"fair say",12,2,2
"fair share",15,1,7
"fair use",3,2,5
"fairy tale",16,1,4
"faith family",2,1,1
"fall air",1,1,1
"fall asleep",22,1,81
"fall can",1,2,4
"fall love",32,2,52
"fall place",5,1,4
"fall quarter",1,1,1
"fall short",6,1,2
"fall will",1,1,3
"fallen asleep",4,2,5
"falling apart",7,1,13
"falling asleep",4,1,29
"falling love",11,1,25
"falls short",1,1,1
"false imprisonment",1,1,1
"false information",2,1,1
"fame fortune",2,1,2
"families also",3,1,1
"families can",1,1,1
"families children",3,1,2
"family 4",1,1,2
"family 9",1,1,1
"family also",3,1,1
"family church",2,1,2
"family day",3,1,6
"family eats",1,1,1
"family farm",1,2,1
"family first",6,2,3
"family friend",3,1,1
"family friendly",7,1,2
"family friends",76,9,51
"family got",4,1,3
"family growing",1,1,1
"family home",12,2,4
"family little",2,1,1
"family ll",3,1,3
"family lost",3,1,1
"family man",2,2,3
"family member",26,2,7
"family members",42,5,16
"family owned",2,2,2
"family room",10,2,3
"family s",55,7,22
"family s home",1,1,1
"family said",2,1,1
"family say",3,1,1
"family still",4,2,4
"family though",1,1,1
"family values",5,1,1
"fans can",1,3,10
"fans enjoy",1,1,1
"fans get",3,1,13
"fans going",1,1,4
"fans just",2,1,6
"fans know",1,1,10
"fans like",2,1,7
"fans seen",1,1,1
"fans talk",1,1,1
"fans think",4,1,4
"fans ve",1,1,1
"fans will",5,1,17
"fans world",1,1,1
"fantastic job",5,1,7
"far away",65,3,62
"far behind",10,2,3
"far beyond",17,2,2
"far common",3,1,1
"far cry",3,2,1
"far early",1,3,1
"far greater",5,1,3
"far less",14,1,2
"far m",13,1,11
"far many",7,3,4
"far past",2,1,2
"far removed",5,1,1
"far s",6,1,16
"far side",2,1,1
"far west",2,1,1
"far year",4,1,2
"farm fresh",1,1,1
"farm last",2,1,1
"farm s",2,2,1
"farmers market",14,4,29
"fashion line",1,1,1
"fashion show",5,2,23
"fast enough",9,1,13
"fast even",1,1,1
"fast food",23,3,18
"fast food restaurants",1,2,1
"fast forward",15,1,7
"fast growing",4,2,2
"fast paced",10,2,5
"fat free",4,2,7
"fat suit",1,1,1
"father brother",2,1,1
"father law",7,1,3
"father like",3,1,3
"father like son",1,1,1
"father s",93,5,25
"father s day",10,1,13
"father said",4,3,1
"favorite book",9,1,5
"favorite food",5,1,7
"favorite holiday",5,2,7
"favorite music",1,1,4
"favorite old",2,1,1
"favorite subject",2,1,3
"favorite team",2,1,11
"favorite things",24,2,10
"favorite tv",1,1,8
